,X,steering_angles,travelled_dist,y
407,"['CH3_001_output/center/1479423009469859470.jpg', 'CH3_001_output/center/1479423009819951222.jpg', 'CH3_001_output/center/1479423010119926158.jpg']","[0.00349065847695, 0.00349065847695, 0.00523598771542, 0.0111393624804, 0.0229274014734, 0.037262966001499996, 0.0401425734162, 0.038788931534300006, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.0362602490289, 0.0349065847695, 0.0349065847695, 0.0349065847695, 0.0345346460249]","[0.0, 3.789257952867871, 7.330258337946187, 8.1267732107883, 8.55142120939874, 9.347936023583804, 9.77258402215131, 10.446549090771681, 10.871197088559033, 11.667705881391647, 12.092353880287325, 12.888868549201886, 13.313516546164418, 14.110105888464249, 14.534753887122966, 15.208630382224667, 15.633278379665075, 16.429867635454887, 16.854515632701254, 17.651030098449514, 18.075678096501935, 18.872192503170176, 18.872192503170176, 19.668781612829513, 20.093429612100373, 20.88994392985164, 21.314591927448998]","[141, 141, 141, 142, 143, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 144, 144, 144, 144]"
408,"['CH3_001_output/center/1479423012770379361.jpg', 'CH3_001_output/center/1479423013070471556.jpg', 'CH3_001_output/center/1479423013420514793.jpg']","[-0.0471238903701, -0.04616253176469999, -0.0418098957277, -0.0357074082144, -0.026050126064400003, -0.015526230942799998, -0.0068735965111700005, -0.00257418767826, -0.00174532923847, -0.00174532923847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00171322656903, -0.00349065847695, -0.00523598771542, -0.00523598771542, -0.00349065847695, -0.00349065847695, -0.00349065847695]","[0.0, 3.54092096904676, 7.081841487977058, 7.506489485483915, 8.303077460245127, 8.577155587798034, 9.267647183979578, 9.692295181444067, 10.48880833691735, 10.91345633470871, 11.58741944150026, 12.012067440291984, 12.436715436999407, 13.23322847434717, 13.23322847434717, 14.02981621492309, 14.454464213478445, 15.250977167222846, 15.250977167222846, 15.675625164147696, 16.472138058307724, 16.896786056777913, 17.570748851436925, 18.420044847487638, 19.518567244277104, 20.315079991706124, 21.53631541024928]","[136, 136, 137, 137, 138, 139, 140, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 140, 140, 141, 141, 141]"
409,"['CH3_001_output/center/1479423017171209026.jpg', 'CH3_001_output/center/1479423018122993206.jpg', 'CH3_001_output/center/1479423027372983175.jpg']","[0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0366519130766, 0.0407157777759, 0.0209439508617, 0.0209439508617, -0.0127015686881, -0.0301003956512, -0.033161256462300004, -0.0349065847695, -0.033161256462300004, -0.0314159281552, -0.0255306971868, -0.019749340297299998, -0.0119331818233, -0.0102043469565]","[0.0, 3.8429389952044475, 7.064788577237362, 7.064788577237362, 7.064788577237362, 7.064788577237362, 7.064788577237362, 7.064788577237362, 7.064788577237362, 7.064788577237362, 7.064788577237362, 8.412535171552143, 9.08640846854375, 9.935704462447264, 10.732216306778572, 11.830825863525375, 12.255473861108602, 13.353995018430558, 14.203291015469649, 14.877252435775608, 15.994396995471245, 16.6841730865794, 17.78269406874004, 18.881303315242494, 19.30594018221912, 20.527099675438926, 21.32368584394664]","[144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 145, 145, 143, 143, 140, 138, 138, 137, 138, 138, 138, 139, 140, 140]"
410,"['CH3_001_output/center/1479423073881178581.jpg', 'CH3_001_output/center/1479423074281139921.jpg', 'CH3_001_output/center/1479423074581248326.jpg']","[0.0295439904849, 0.0314159281552, 0.028201905875499998, 0.017778421496099997, -0.000994159096282, -0.0192553944739, -0.0378935941429, -0.045378562063, -0.045378562063, -0.0370228664665, -0.028313600040099998, -0.0143722974789, -0.00389433915779, 0.00414562039997, 0.00523598771542, 0.0069813169539, 0.00849637937226, 0.012217304669299999, 0.025916475377799997, 0.026179939508400002, 0.0276460795703, 0.0279252678156, 0.028478185062000002, 0.0314159281552, 0.0328341775724]","[0.0, 3.895631828323802, 7.0119837728029655, 7.0119837728029655, 7.808488315100094, 8.233136312760728, 8.233136312760728, 9.02964673149244, 9.454294728220798, 10.250879820277168, 10.250879820277168, 10.675527817963507, 11.472038120397386, 11.472038120397386, 12.268623124964336, 12.693271122609206, 13.117919121319856, 13.791790454662284, 14.216438450895494, 15.012948608322318, 16.23418143515717, 16.658829433306423, 18.25192421550058, 18.67657221345728, 19.659425479962618, 20.88058337076477, 21.305231368637422]","[144, 144, 144, 143, 141, 139, 137, 136, 136, 137, 138, 139, 141, 141, 141, 142, 142, 142, 144, 144, 144, 144, 144, 144, 144]"
411,"['CH3_001_output/center/1479423077632224076.jpg', 'CH3_001_output/center/1479423077981834270.jpg', 'CH3_001_output/center/1479423078281885241.jpg']","[0.0337871419921, 0.029426102407100002, 0.0279252678156, 0.0279252678156, 0.0279252678156, 0.021996498881000002, 0.008946353131690002, -0.0049154029904200005, -0.018271733334900002, -0.028550362660000002, -0.0387967890095, -0.047502008767999995, -0.05725957349719999, -0.0650130820229, -0.0663225129247, -0.0663225129247, -0.0663225129247, -0.0643864359134, -0.06181773348090001, -0.05934119597080001, -0.05934119597080001, -0.057595863938300004, -0.0521385714587, -0.041577519227199995, -0.0302404299474]","[0.0, 3.663545844861285, 7.204526869310657, 8.001035655766437, 8.425683654110381, 9.222192382782186, 9.646840382345507, 10.320798257971035, 10.745446256165586, 11.541954896799735, 11.966602896060987, 12.76318621038221, 13.187834208711525, 13.984342735498085, 14.408990732046554, 15.205499202739405, 15.775757426261581, 16.21288381732255, 17.0093922252206, 17.4340402242086, 18.230617372029712, 18.655265368975805, 19.45177366089048, 19.876421658904867, 20.672929893738154, 21.033658612185004, 21.71064022738036]","[144, 144, 144, 144, 144, 143, 142, 140, 139, 138, 137, 136, 135, 134, 134, 134, 134, 134, 135, 135, 135, 135, 136, 137, 138]"
412,"['CH3_001_output/center/1479423080782383385.jpg', 'CH3_001_output/center/1479423081082398365.jpg', 'CH3_001_output/center/1479423081382399517.jpg']","[-0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.00980942560968, -0.00720624873091, -0.0045955217997, -0.0019970131006, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847]","[0.0, 4.035474931519788, 7.699004086068626, 8.495511185921652, 8.920159183936068, 9.716740955335833, 10.14138895489667, 10.937895935365006, 11.803816166133432, 12.109419791371685, 13.193578903630575, 13.618226901697415, 14.41473370960892, 15.211315219376743, 15.635963218403262, 16.432469939037194, 16.85711793787111, 17.65369933330216, 18.450205965986406, 18.87485396315081, 19.671360536815595, 20.09600853482875, 20.89258978279484, 21.68909627199431, 22.11374426996868, 22.910325429800185, 23.334973426841483]","[140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]"
413,"['CH3_001_output/center/1479423083632801457.jpg', 'CH3_001_output/center/1479423083882909557.jpg', 'CH3_001_output/center/1479423084135004656.jpg']","[0.0191986225545, 0.0233887328681, 0.0363316932741, 0.0523298982544, 0.0687313692137, 0.0750491544604, 0.0750491544604, 0.0733038261533, 0.07171318868360001, 0.067754526218, 0.05932815490130001, 0.0444943332866, 0.028566047137000002, 0.016909266466899997, 0.0128215110698, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999]","[0.0, 3.518086197080361, 7.128830800383182, 7.5983291613692945, 8.64777980892814, 9.072427806299942, 9.868933069817727, 10.665513036310209, 11.090161034533764, 11.886666212911772, 12.311303078764709, 13.107808198941386, 13.904388020024816, 14.329036018385645, 15.125541051594919, 15.619807855054791, 16.650394968070202, 17.446899884680043, 17.871547882548043, 18.668052738003396, 19.42003226753432, 19.848018536821126, 20.644523305450708, 21.069171304456223, 21.865750748198074, 22.662255431717714, 23.0869034300544]","[143, 143, 145, 146, 148, 148, 148, 148, 148, 148, 147, 145, 144, 143, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142]"
414,"['CH3_001_output/center/1479423086433362103.jpg', 'CH3_001_output/center/1479423086733399649.jpg', 'CH3_001_output/center/1479423086983382652.jpg']","[0.033161256462300004, 0.033161256462300004, 0.033161256462300004, 0.033161256462300004, 0.0314679118098, 0.0271182777428, 0.0192708439603, 0.0131559100047, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078, 0.0139626339078]","[0.0, 4.035460988305842, 7.149643114477683, 7.574291111276887, 8.370794718378868, 8.795442716396861, 9.592020994234812, 10.388524511053841, 10.813172509142346, 11.609675972118152, 12.034323970165824, 12.830902103188569, 13.255550100195327, 14.052053442524876, 14.848631487022542, 15.27327948646955, 16.06978274352012, 16.494430741816302, 17.290933940414106, 17.71558193688919, 18.512159808740435, 18.936807806174837, 19.733310885616156, 20.529888668463688, 20.954525533900377, 21.751028530511046, 22.175676528344844]","[144, 144, 144, 144, 144, 144, 143, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142]"
415,"['CH3_001_output/center/1479423089583866064.jpg', 'CH3_001_output/center/1479423089983974872.jpg', 'CH3_001_output/center/1479423090334025274.jpg']","[-0.024434609338599998, -0.0231547925825, -0.020548452805400002, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0174532923847, -0.0177803018167, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0191986225545, -0.0194914260313, -0.020359566697499998, -0.0215458172572, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315]","[0.0, 4.209948909995346, 7.525397008045256, 7.950045007197956, 8.623994863133147, 9.048642860917878, 9.473290858550515, 10.147152316196692, 10.571800314310378, 10.996448312533083, 11.670398031087363, 12.09504602900935, 12.891547774340788, 12.891547774340788, 13.316195770852673, 14.112697453991792, 14.112697453991792, 14.537345451832758, 15.211294998320724, 15.635942996467243, 16.06059099478838, 16.73445214288448, 17.955601680105353, 18.380249677279192, 19.601473886700354, 20.27533486391191, 21.49655898523312]","[138, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139]"
416,"['CH3_001_output/center/1479423094784875953.jpg', 'CH3_001_output/center/1479423095784935721.jpg', 'CH3_001_output/center/1479423096885231668.jpg']","[0.0558505356312, 0.0558505356312, 0.0558505356312, 0.0558505356312, 0.0558505356312, 0.0558505356312, 0.0558505356312, 0.0558505356312, 0.0558505356312, 0.0558505356312, 0.054105207324, -0.0110983334939, -0.0174532923847, -0.0203066199102, -0.0290171017741, -0.0312461527763, -0.0014395272121800003, 0.00711487962381, 0.027407064510499998, 0.0349065847695, 0.0349065847695, 0.0349065847695, 0.0157079640776, 0.0174532923847, 0.0157079640776]","[0.0, 4.144996793444993, 7.313949212309504, 7.313949212309504, 7.987897348243445, 7.987897348243445, 7.987897348243445, 8.412545345178446, 8.412545345178446, 8.412545345178446, 8.412545345178446, 8.412545345178446, 8.837193343960074, 9.935701078396637, 10.732276153504252, 11.828575572145418, 12.253229399407832, 13.351736962092417, 14.20103295905065, 15.299628783799825, 16.096128925444646, 17.194724646177917, 17.61937264354593, 18.71787996800482, 19.939027962359965, 20.363675960345326, 21.17831407533363]","[147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 146, 140, 139, 139, 138, 138, 141, 142, 144, 144, 144, 144, 143, 143, 143]"
417,"['CH3_001_output/center/1479423102386123992.jpg', 'CH3_001_output/center/1479423102836149187.jpg', 'CH3_001_output/center/1479423103186277779.jpg']","[0.00523598771542, 0.00523598771542, 0.00523598771542, 0.00523598771542, 0.00485719630424, 0.004814513777720001, 0.00478061662527, 0.00523598771542, 0.00523598771542, 0.00523598771542, 0.0039746404679, 0.00349065847695, 0.0022409327652199995, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, -0.02035464007, -0.0168524668777, -0.0273152614125]","[0.0, 3.8428823489375117, 7.011919768032931, 7.808493415734844, 7.808493415734844, 8.355797220138385, 8.892725525297172, 8.892725525297172, 9.689224356463551, 10.11387235510891, 10.11387235510891, 10.91043992362567, 11.335087922449372, 12.008945699354031, 12.433593697550684, 12.858241695705388, 13.532187731943372, 13.956835728881664, 14.753334355374271, 15.177982353642207, 16.060220674378378, 17.158814536374962, 17.583462534194254, 18.379961014797967, 19.60118216462407, 20.82232852948712, 21.61882686664947]","[141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 139, 139, 138]"
418,"['CH3_001_output/center/1479423106236797411.jpg', 'CH3_001_output/center/1479423106586901326.jpg', 'CH3_001_output/center/1479423106886897857.jpg']","[0.0601231325195, 0.06457718461749999, 0.06457718461749999, 0.0628318563104, 0.0628318563104, 0.0628318563104, 0.062019690599600004, 0.0610865242779, 0.056808136376999996, 0.0541967073388, 0.049055752354, 0.042032771816, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.0366519130766, 0.0373838609471, 0.0417456073278, 0.04363323003050001, 0.04363323003050001, 0.04363323003050001, 0.04363323003050001, 0.0418879017234, 0.035290057368699994, 0.0298622886063]","[0.0, 3.9784823254019384, 7.217345059726744, 7.64199305760944, 8.438565016609237, 8.863213014191125, 9.659710186651814, 9.659710186651814, 10.456207330097657, 10.880855327751991, 11.677427141130371, 12.10207514000469, 12.898572166916544, 13.323220165122182, 14.119791860635774, 14.119791860635774, 14.916288798505866, 15.340936798261964, 16.1374336774599, 16.5620816754373, 17.35865322904118, 17.783301225609385, 18.57979799072171, 19.004445989140567, 19.80101742394784, 20.79979141413431, 21.224439412256267]","[147, 147, 147, 147, 147, 147, 147, 147, 147, 146, 146, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 144, 144]"
419,"['CH3_001_output/center/1479423109537459383.jpg', 'CH3_001_output/center/1479423109837401828.jpg', 'CH3_001_output/center/1479423110137453747.jpg']","[0.00174532923847, -0.00078965696633, -0.00664027843561, -0.010865689184, -0.012217304669299999, -0.012217304669299999, -0.012217304669299999, -0.012217304669299999, -0.012217304669299999, -0.012217304669299999, -0.012217304669299999, -0.012217304669299999, -0.0157079640776, -0.025410772066200002, -0.0402304891033, -0.051231575013699994, -0.0558505356312, -0.05934119597080001, -0.05934119597080001, -0.059049130273199996, -0.051792907128499995, -0.035259739734699994, -0.0204110941395, -0.0194714248798, -0.0266863220922]","[0.0, 3.906817028754522, 7.274280262262122, 7.698928260793838, 8.495423771961649, 8.920071769345533, 9.716567226760754, 10.1412152249542, 10.904175330255036, 10.971178143067927, 11.767673508099612, 12.19232150588661, 12.988891545094956, 13.785386822888183, 14.210034821378809, 15.006530042521927, 15.431178040560932, 16.227747932776644, 16.652395929927426, 17.448891033699123, 17.873539030810612, 18.547480799551074, 18.97212879777503, 19.768623817625752, 20.1932718163311, 20.989766775341767, 21.4144147743361]","[141, 141, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 139, 138, 137, 136, 135, 135, 135, 135, 136, 137, 139, 139, 138]"
420,"['CH3_001_output/center/1479423112687930356.jpg', 'CH3_001_output/center/1479423112987981242.jpg', 'CH3_001_output/center/1479423113288055603.jpg']","[0.026179939508400002, 0.029670597985400005, 0.0314007626192, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0314159281552, 0.0306026713774, 0.0279752248349, 0.0236155918426, 0.0209439508617, 0.0209439508617, 0.0191986225545, 0.018363800939499998, 0.0140540311246, 0.008940283101209999, 0.0019494704461099999, -0.0007634643981539999, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.00174532923847]","[0.0, 3.663500978348035, 7.698922049436812, 8.123570046587071, 8.797421973704669, 9.23522785963349, 10.024860372417809, 10.821354079483543, 11.246002076971, 12.042570456507118, 12.467218455106835, 13.263712043558698, 13.68836004244606, 14.484853575515745, 15.109863375830214, 15.585991969849994, 16.382479478299217, 16.807127477482275, 17.60369559224679, 18.028343589021183, 18.82483691891904, 19.249484916695803, 20.04597818828465, 20.47062618735081, 21.26719412822066, 22.06368731125085, 22.488335310911328]","[144, 144, 144, 144, 144, 144, 144, 144, 144, 143, 143, 143, 143, 143, 142, 142, 141, 141, 141, 141, 141, 141, 141, 141, 141]"
