,X,steering_angles,travelled_dist,y
1279,"['CH3_002_output/center/1480707941791181317.jpg', 'CH3_002_output/center/1480707942141365782.jpg', 'CH3_002_output/center/1480707942491365755.jpg']","[-0.0942477807403, -0.0942477807403, -0.09250245243310001, -0.0831847562791, -0.0735073958033, -0.0655579141468, -0.0629392268015, -0.0628318563104, -0.0612233933991, -0.0585987353539, -0.0508806477362, -0.0414514018911, -0.029971692730400002, -0.0237140347672, -0.024277758740699998, -0.026179939508400002, -0.026179939508400002, -0.026179939508400002, -0.026179939508400002, -0.0250549189579, -0.024434609338599998, -0.025431609812500002, -0.026179939508400002, -0.026179939508400002, -0.024434609338599998]","[0.0, 3.890285489869374, 7.583681180584533, 8.008329178793597, 8.803483709017124, 9.228131707958624, 10.02336068232417, 10.02336068232417, 10.818515125435223, 11.243163123799281, 12.038317508054487, 12.46296550599683, 13.13452893352625, 13.585593111025753, 14.010241109482896, 14.68250918218357, 15.10715718070097, 15.902385891466292, 16.327033890459177, 17.122188041618283, 17.546836039709273, 18.341990132101888, 18.76663812903398, 19.561866665950035, 19.561866665950035, 20.357020670443205, 21.55173183894879]","[821, 821, 821, 822, 823, 824, 824, 824, 824, 824, 825, 826, 827, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828]"
1280,"['CH3_002_output/center/1480707945142676491.jpg', 'CH3_002_output/center/1480707945441881450.jpg', 'CH3_002_output/center/1480707945791882314.jpg']","[0.007061945270079999, 0.0338379462519, 0.033689223971099996, 0.029269876919499997, 0.0291237796226, 0.0335635907358, 0.0378449753561, 0.038081145539899997, 0.0366519130766, 0.0349065847695, 0.0362347256435, 0.038397245109099996, 0.0395477922723, 0.0401425734162, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.0394889172976, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996]","[0.0, 3.5365913979333956, 7.62071068998998, 8.045358687668308, 8.840511464202516, 9.265159461507745, 9.937513858525808, 10.36216185751861, 11.157314546960649, 11.581962545796314, 12.377189681670739, 12.801837679347766, 13.596990251401591, 14.021638248809897, 14.816790764423455, 15.24143876271723, 16.03666572158188, 16.461313720087176, 17.25646611835051, 17.681114116177437, 18.476340958304963, 18.90098895675311, 19.696141236216025, 20.12078923535595, 20.915941456789493, 20.933396251970635, 21.719440704275733]","[831, 834, 834, 833, 833, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834, 834]"
1281,"['CH3_002_output/center/1480707948392195073.jpg', 'CH3_002_output/center/1480707948692329427.jpg', 'CH3_002_output/center/1480707948992312729.jpg']","[0.0523598790169, 0.0540360084987, 0.05489100604830001, 0.0558505356312, 0.054105207324, 0.054105207324, 0.054105207324, 0.054105207324, 0.057595863938300004, 0.054105207324, 0.0533638478896, 0.0506145469844, 0.0498940754949, 0.0455313579755, 0.04363323003050001, 0.04363323003050001, 0.04363323003050001, 0.04363323003050001, 0.04363323003050001, 0.04363323003050001, 0.04363323003050001, 0.0418879017234, 0.0418879017234, 0.0418879017234, 0.0418879017234]","[0.0, 3.6237652807755407, 7.1603505022265095, 7.584998499649387, 8.380224055848489, 8.80487205348314, 9.600023049785177, 10.0246710481529, 10.819896487473553, 10.819896487473553, 11.244544485051556, 12.039695364880941, 12.464343362190522, 13.25949418354056, 13.68414218058173, 14.47936744571906, 14.904015442972055, 15.699160200641717, 15.699160200641717, 16.494310873471974, 16.918958871254485, 17.714183989768323, 18.1388319887642, 18.933982545731237, 19.358630543464514, 20.153855545405687, 21.251762175578275]","[835, 836, 836, 836, 836, 836, 836, 836, 836, 836, 835, 835, 835, 835, 835, 835, 835, 835, 835, 835, 835, 834, 834, 834, 834]"
1282,"['CH3_002_output/center/1480707951692900160.jpg', 'CH3_002_output/center/1480707952042854273.jpg', 'CH3_002_output/center/1480707952342958315.jpg']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00466843904529, 0.0069813169539, 0.0069813169539, 0.00523598771542, 0.00523598771542, 0.0069813169539, 0.0069813169539, 0.008726646192370001, 0.0104719754308, 0.0104719754308, 0.0104719754308, 0.0104719754308, 0.0104719754308, 0.0104719754308, 0.011558040507200001, 0.0141718649656, 0.018526719671799998]","[0.0, 3.6957812847146845, 7.364987297166827, 8.0844649051656, 8.518466273449246, 9.239509684746196, 10.034658897429974, 10.459306895208517, 11.254530552292268, 11.679178551061216, 12.47432764840015, 12.898975647228552, 13.69412468485827, 14.118772683947153, 14.794464028700954, 15.151997894830412, 15.94714684620996, 16.37179484519597, 17.167018239122747, 17.591666236582178, 18.38681506893402, 18.811463067126912, 19.606611841448192, 20.03125984037456, 20.826483058817693, 21.251131057476027, 22.046279716634583]","[830, 830, 830, 830, 830, 830, 830, 830, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 832, 832]"
1283,"['CH3_002_output/center/1480707954843417912.jpg', 'CH3_002_output/center/1480707955143465059.jpg', 'CH3_002_output/center/1480707955493505485.jpg']","[0.0942477807403, 0.0976551205737, 0.10139122049900001, 0.10297442227600001, 0.10297442227600001, 0.10297442227600001, 0.10297442227600001, 0.10297442227600001, 0.10297442227600001, 0.10297442227600001, 0.10297442227600001, 0.10297442227600001, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969, 0.101229093969]","[0.0, 3.6594618432832986, 7.682476663625438, 8.137203013918759, 9.11897869941488, 9.342217511733724, 10.044000359482634, 10.839222263280615, 11.263870261688002, 12.059017604414663, 12.483665603820075, 13.278812889770514, 13.70346088716941, 14.49868261729256, 14.962004625582813, 15.60810200492959, 16.40332364707654, 16.827971644064277, 17.623118725955745, 18.04776672415749, 18.842913747486726, 19.30873717396579, 19.950264385642008, 20.74541131994963, 21.170059317677055, 21.965206194834266, 22.389854192926897]","[840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840, 840]"
1284,"['CH3_002_output/center/1480707957893873038.jpg', 'CH3_002_output/center/1480707958193926293.jpg', 'CH3_002_output/center/1480707958445836004.jpg']","[0.0663225129247, 0.0663225129247, 0.06457718461749999, 0.0617260938207, 0.0606930490929, 0.05934119597080001, 0.057595863938300004, 0.0545916143455, 0.054105207324, 0.054105207324, 0.053727627382300004, 0.049378002279699997, 0.045004533629999996, 0.0418879017234, 0.038397245109099996, 0.0371914868816, 0.0328301547583, 0.0284763485232, 0.020060311169799998, 0.006930381225439999, -0.0026471052971, -0.0158255827242, -0.0267442202286, -0.0314159281552, -0.0314159281552]","[0.0, 4.070118949618051, 7.232631580343685, 8.027777406198567, 8.452425405494568, 9.247645673528956, 9.901346505892326, 10.360742700516932, 11.155888381401546, 11.580536380592463, 12.375756503138394, 13.170902093483573, 13.595550090945503, 14.390770125856893, 14.815418124484763, 15.487675833683344, 16.282821308938505, 16.707469306471523, 17.502689224024937, 17.927337222507983, 18.722476634934775, 19.51769646458726, 19.94234446323283, 20.737489735331724, 21.162137734342803, 21.957282944424875, 22.75250262885639]","[837, 837, 837, 836, 836, 836, 836, 836, 836, 836, 836, 835, 835, 834, 834, 834, 833, 833, 832, 831, 830, 829, 827, 827, 827]"
1285,"['CH3_002_output/center/1480707960894495388.jpg', 'CH3_002_output/center/1480707961194537355.jpg', 'CH3_002_output/center/1480707961494652722.jpg']","[0.0, 0.0, 0.0, 0.0, 0.0, -3.27969435366e-06, -0.00174532923847, -0.00174532923847, -0.0008980811687379999, 0.0, 0.00084072819963, 0.00523598771542, 0.009539129356559999, 0.0156276522895, 0.02000715259, 0.027802152748699998, 0.043329117956300005, 0.0607690374747, 0.07469445831619999, 0.0921417401637, 0.112067313469, 0.12883653136700002, 0.137647333266, 0.139626339078, 0.141371667385]","[0.0, 4.030022661193943, 7.411592888815688, 8.206737048172737, 8.802992730424286, 9.297695535642069, 10.092839608951369, 10.517487607670384, 11.31270612255561, 11.737354120486176, 12.532498075005382, 13.20475874166608, 13.62686867082158, 14.422087069655468, 14.846735068547716, 15.641878909483767, 16.06652690774028, 16.86174518671887, 17.286393185188498, 18.081536907674653, 18.75379251227654, 19.178440509123163, 19.973658672729766, 20.398306671055344, 21.193450276989086, 21.618098275784806, 22.413316324203972]","[830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 831, 831, 832, 832, 833, 834, 836, 838, 839, 841, 843, 844, 844, 844]"
1286,"['CH3_002_output/center/1480707964145057656.jpg', 'CH3_002_output/center/1480707964495162160.jpg', 'CH3_002_output/center/1480707964995172031.jpg']","[-0.035338708492, -0.037951529984, -0.0444755064562, -0.054445611883600004, -0.0640702863905, -0.0728468887789, -0.0809109261053, -0.08504096806849999, -0.0855211317539, -0.0837758034468, -0.0841503378971, -0.0867507262669, -0.09325226813370001, -0.10191838464500001, -0.10892607284000001, -0.126322630798, -0.133852801164, -0.141371667385, -0.154759245499, -0.184323758289, -0.201752623984, -0.252284992148, -0.282099344987, -0.28274333476999997, -0.274016678333]","[0.0, 3.536558764966594, 7.443699830091819, 7.868347827186715, 7.868347827186715, 8.663490411723552, 9.088138408920171, 9.088138408920171, 9.883355436302153, 9.883355436302153, 10.678497929553545, 10.678497929553545, 11.103145927762423, 11.775400041388757, 12.200048040653531, 12.200048040653531, 12.995264951681525, 13.419912949205006, 14.092166958981574, 15.31203177851957, 16.53182203924708, 16.956470038364888, 17.628723877866246, 18.725713798733985, 19.57499866255187, 20.247252399096258, 21.467116984902887]","[827, 826, 826, 825, 824, 823, 822, 822, 822, 822, 822, 821, 821, 820, 819, 818, 817, 816, 815, 812, 810, 805, 802, 802, 803]"
1287,"['CH3_002_output/center/1480707970046106999.jpg', 'CH3_002_output/center/1480707971596249011.jpg', 'CH3_002_output/center/1480708006002376513.jpg']","[-0.464257568121, -0.464257568121, -0.464257568121, -0.464257568121, -0.464257568121, -0.464257568121, -0.464257568121, -0.464257568121, -0.464257568121, -0.464257568121, -0.464257568121, -0.28952196873799996, -0.278875611297, -0.21463790026000001, -0.181569880282, -0.134390354156, -0.130899697542, -0.125663712621, -0.166659541293, -0.189878732321, -0.259656093232, -0.273749415599, -0.301781842524, -0.30194196105, -0.317935790293]","[0.0, 3.9612154283426677, 7.0044889867220474, 7.0044889867220474, 7.0044889867220474, 7.0044889867220474, 7.0044889867220474, 7.0044889867220474, 7.0044889867220474, 7.0044889867220474, 7.0044889867220474, 8.101477733773438, 8.773818481780431, 10.047762474864733, 10.720015001939748, 11.569299867399563, 12.666288438747069, 13.886077412951606, 14.310725410489722, 15.105866331169494, 15.955162326456191, 16.62750265916011, 17.714442126738206, 18.41221974416537, 19.261515740699743, 20.358503898402102, 21.20779989434568]","[784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 801, 802, 809, 812, 817, 817, 818, 813, 811, 804, 803, 800, 800, 798]"
1288,"['CH3_002_output/center/1480708024705590553.jpg', 'CH3_002_output/center/1480708025155629745.jpg', 'CH3_002_output/center/1480708025505627917.jpg']","[-0.48809511664800004, -0.49971676356600003, -0.513060860973, -0.524694724623, -0.532325446606, -0.535550172406, -0.535816073418, -0.535816073418, -0.539776193231, -0.5467278472730001, -0.5593947316210001, -0.5713750948040001, -0.586866483652, -0.595157265663, -0.595157265663, -0.595157265663, -0.595157265663, -0.596902608871, -0.59864795208, -0.59864795208, -0.59864795208, -0.596902608871, -0.596812165478, -0.592441924411, -0.581988675449]","[0.0, 3.7135194890128793, 7.0024650999127385, 7.427113098855302, 7.427113098855302, 7.851761095890772, 8.646974995908927, 9.071622993526898, 9.49627099171374, 9.508894548348117, 9.920918989203619, 10.716058272193557, 11.140706269528739, 11.56535426801733, 11.990002266073278, 12.414650264176815, 13.086900475834845, 13.51154847447333, 14.36084447045238, 15.02207515277646, 15.902476627681587, 16.75176149229075, 17.97154836139139, 18.396196360032583, 20.040631112365475, 20.46527911035542, 21.31457510562201]","[781, 780, 779, 778, 777, 777, 777, 777, 776, 775, 774, 773, 771, 771, 771, 771, 771, 770, 770, 770, 770, 770, 770, 771, 772]"
1289,"['CH3_002_output/center/1480708028756316190.jpg', 'CH3_002_output/center/1480708029156364443.jpg', 'CH3_002_output/center/1480708029456383192.jpg']","[-0.195476874709, -0.195476874709, -0.195476874709, -0.19722220301600002, -0.19872977410300002, -0.19959229244100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.20071285963100002, -0.202458187938, -0.201261248713, -0.202458187938, -0.202458187938, -0.202458187938, -0.204203516245, -0.20818314518]","[0.0, 3.8218319831678618, 7.164857327002651, 7.5895053249869004, 8.014153322385953, 8.86344931932296, 9.28809731722647, 9.712745315114477, 10.13739331337043, 10.56204131156249, 10.986689309065076, 11.835985305721616, 12.260622172028569, 12.685270169971767, 13.109918168219691, 13.534566165033599, 14.383862162434843, 14.808510160754809, 15.60372128439652, 16.02836928323614, 16.5790524775906, 17.302313276459962, 17.726961275330616, 18.576257271726124, 19.42555326712899, 20.274849263188518, 21.15270967503714]","[811, 811, 811, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 810, 809]"
1290,"['CH3_002_output/center/1480708032307052857.jpg', 'CH3_002_output/center/1480708032657103862.jpg', 'CH3_002_output/center/1480708032957019311.jpg']","[-0.20663149661400002, -0.20032511800299999, -0.195476874709, -0.193731546402, -0.19198621809500002, -0.188328963785, -0.185727412519, -0.18297918219700002, -0.17424781155000002, -0.169296935201, -0.167551606894, -0.167551606894, -0.167551606894, -0.167437931037, -0.165806278586, -0.165806278586, -0.165806278586, -0.164060950279, -0.164060950279, -0.164060950279, -0.164060950279, -0.164060950279, -0.164060950279, -0.16052867219900002, -0.153516319717]","[0.0, 4.356426494058519, 7.438867578310851, 8.178247346097482, 8.602895343805976, 9.027543343189473, 9.876839339136623, 10.671973771887725, 11.096621771746385, 11.94591776744126, 12.370565766066157, 12.795213763473113, 13.644509759466, 14.069157757530645, 14.49380575564321, 15.34310175189312, 16.138310333648263, 16.56295833197176, 17.41225432812227, 17.836902326470575, 18.26155032513114, 19.110846320578307, 19.535494318895093, 20.330628139204574, 21.17992413455247, 21.604572134297726, 22.029220130606095]","[809, 810, 811, 811, 811, 811, 812, 812, 813, 813, 813, 813, 813, 813, 814, 814, 814, 814, 814, 814, 814, 814, 814, 814, 815]"
1291,"['CH3_002_output/center/1480708035457521128.jpg', 'CH3_002_output/center/1480708035757606542.jpg', 'CH3_002_output/center/1480708036057628225.jpg']","[0.0757090682016, 0.07679449021819999, 0.07679449021819999, 0.07679449021819999, 0.07679449021819999, 0.0750491544604, 0.07739791764710001, 0.08002160481930001, 0.08088585753239999, 0.0820304751396, 0.0855211317539, 0.0855211317539, 0.0855211317539, 0.0840707144297, 0.0837758034468, 0.08059626388439999, 0.0734312311718, 0.062024499310900004, 0.053025503296, 0.043977126173300005, 0.0408379512088, 0.0352666565845, 0.0326506798801, 0.029670597985400005, 0.029670597985400005]","[0.0, 3.7676625750645862, 7.535330864552138, 7.959978862605389, 8.732008448519403, 9.23392285766431, 9.65857085478925, 10.565447016833392, 11.230788623238837, 11.65543661957374, 12.504732615865237, 12.929380614861348, 13.354028613119915, 14.20332460834055, 14.998456354805729, 15.423104351801443, 16.27240034866267, 16.697048346532487, 17.121696345597247, 17.970992340345152, 18.395640339073953, 19.190840376631826, 20.040136371803, 20.464784369589225, 20.889432369050656, 21.738728364480302, 22.163376363862778]","[838, 838, 838, 838, 838, 838, 838, 838, 838, 838, 839, 839, 839, 839, 839, 838, 837, 836, 835, 835, 834, 834, 833, 833, 833]"
1292,"['CH3_002_output/center/1480708038558088861.jpg', 'CH3_002_output/center/1480708038908302480.jpg', 'CH3_002_output/center/1480708039158470544.jpg']","[0.195749675825, 0.20071285963100002, 0.206192640702, 0.21170757184, 0.215435429261, 0.225587313716, 0.235619455576, 0.241278659149, 0.249990455723, 0.25589127325, 0.25851601834000004, 0.260054051876, 0.261590128864, 0.261799395084, 0.261799395084, 0.261799395084, 0.261799395084, 0.261799395084, 0.261799395084, 0.261799395084, 0.263425786969, 0.261799395084, 0.261799395084, 0.264510344015, 0.265290051699]","[0.0, 4.24647998041525, 7.589572372738038, 8.014220371404576, 8.43886836874919, 9.288164365098527, 9.712812362733114, 10.562108359357033, 11.357237883255294, 11.781885880949345, 12.631181878150281, 13.055829876245989, 13.905114739914108, 14.329762739037047, 15.12151802392954, 15.603706732875532, 16.02835473107089, 16.87765072801601, 17.302298725764235, 18.15159472213528, 18.946723753204502, 19.796019750279587, 20.220667748440892, 20.64531574690742, 21.494611741870568, 21.919259740258617, 22.768555736386542]","[850, 850, 851, 851, 852, 853, 854, 854, 855, 856, 856, 856, 856, 856, 856, 856, 856, 856, 856, 856, 856, 856, 856, 857, 857]"
